year,SupplierName,Product,lead_time_real_promedio,lead_time_teorico_promedio,desviacion_promedio,num_pedidos
2018,Proveedor 386,P4224,32.25,20.0,12.25,8
2018,Proveedor 386,P4228,45.5,20.0,25.5,2
2018,Proveedor 386,P4229,35.0,20.0,15.0,2
2018,Proveedor 386,P4230,35.8,20.0,15.8,10
2018,Proveedor 386,P4231,30.25,20.0,10.25,4
2018,Proveedor 386,P4234,38.0,20.0,18.0,11
2018,Proveedor 386,P4235,32.111111111111114,20.0,12.11111111111111,9
2018,Proveedor 386,P4237,36.6,20.0,16.6,5
2018,Proveedor 386,P4240,31.3125,20.0,11.3125,16
2018,Proveedor 386,P4248,36.75,20.0,16.75,4
2018,Proveedor 386,P4249,27.666666666666668,20.0,7.666666666666667,3
2018,Proveedor 386,P4250,39.5,20.0,19.5,4
2018,Proveedor 386,P4255,37.857142857142854,20.0,17.857142857142858,7
2018,Proveedor 386,P4263,35.5,20.0,15.5,12
2018,Proveedor 386,P4265,35.6,20.0,15.6,5
2018,Proveedor 386,P4267,35.875,20.0,15.875,8
2018,Proveedor 386,P4270,33.0,20.0,13.0,4
2018,Proveedor 386,P4271,43.0,20.0,23.0,2
2018,Proveedor 386,P4277,43.0,20.0,23.0,3
2018,Proveedor 386,P4278,35.54545454545455,20.0,15.545454545454545,11
2018,Proveedor 386,P4279,37.4,20.0,17.4,10
2018,Proveedor 386,P4287,26.5,20.0,6.5,4
2018,Proveedor 386,P4293,34.888888888888886,20.0,14.88888888888889,9
2018,Proveedor 386,P4302,38.8,20.0,18.8,5
2018,Proveedor 386,P4305,33.357142857142854,20.0,13.357142857142858,14
2018,Proveedor 386,P4310,37.0,20.0,17.0,5
2018,Proveedor 386,P4319,39.2,20.0,19.2,5
2018,Proveedor 386,P4322,47.0,20.0,27.0,1
2018,Proveedor 386,P4341,47.666666666666664,20.0,27.666666666666668,3
2018,Proveedor 386,P4349,41.0,20.0,21.0,10
2018,Proveedor 386,P4350,25.833333333333332,20.0,5.833333333333333,6
2018,Proveedor 386,P4352,26.333333333333332,20.0,6.333333333333333,3
2018,Proveedor 386,P4353,35.875,20.0,15.875,8
2018,Proveedor 386,P4359,32.6,20.0,12.6,5
2018,Proveedor 386,P4360,23.0,20.0,3.0,1
2018,Proveedor 386,P4361,14.0,20.0,-6.0,1
2018,Proveedor 386,P4371,36.166666666666664,20.0,16.166666666666668,12
2018,Proveedor 386,P4375,37.333333333333336,20.0,17.333333333333332,9
2018,Proveedor 386,P4381,32.90909090909091,20.0,12.909090909090908,11
2018,Proveedor 386,P4383,41.0,20.0,21.0,7
2018,Proveedor 386,P4390,31.8,20.0,11.8,10
2018,Proveedor 386,P4391,19.75,20.0,-0.25,4
2018,Proveedor 386,P4409,34.333333333333336,20.0,14.333333333333334,12
2018,Proveedor 386,P4422,30.142857142857142,20.0,10.142857142857142,7
2018,Proveedor 386,P4428,32.5,20.0,12.5,2
2018,Proveedor 386,P4433,32.90909090909091,20.0,12.909090909090908,11
2018,Proveedor 386,P4437,35.90909090909091,20.0,15.909090909090908,11
2018,Proveedor 386,P4438,39.714285714285715,20.0,19.714285714285715,7
2018,Proveedor 386,P4439,32.54545454545455,20.0,12.545454545454545,11
2018,Proveedor 386,P4473,30.9,20.0,10.9,10
2018,Proveedor 386,P4486,40.0,20.0,20.0,1
2018,Proveedor 386,P4610,30.5,20.0,10.5,6
2018,Proveedor 386,P4648,36.125,20.0,16.125,8
2018,Proveedor 386,P4756,33.5,20.0,13.5,12
2018,Proveedor 386,P4841,34.25,20.0,14.25,4
2018,Proveedor 386,P4842,29.833333333333332,20.0,9.833333333333334,6
2018,Proveedor 386,P4856,14.0,20.0,-6.0,1
2018,Proveedor 386,P4888,40.0,20.0,20.0,1
2018,Proveedor 386,P4890,44.5,20.0,24.5,2
2018,Proveedor 386,P5006,36.333333333333336,20.0,16.333333333333332,3
2018,Proveedor 386,P5023,47.0,20.0,27.0,1
2018,Proveedor 386,P5024,21.0,20.0,1.0,1
2018,Proveedor 386,P5026,6.0,20.0,-14.0,1
2018,Proveedor 386,P5037,42.0,20.0,22.0,1
2018,Proveedor 386,P5040,30.4,20.0,10.4,5
2018,Proveedor 386,P5043,36.5,20.0,16.5,2
2018,Proveedor 386,P5050,21.0,20.0,1.0,1
2018,Proveedor 386,P5051,24.833333333333332,20.0,4.833333333333333,6
2018,Proveedor 386,P5055,28.666666666666668,20.0,8.666666666666666,3
2018,Proveedor 386,P5067,46.0,20.0,26.0,1
2018,Proveedor 386,P5069,32.875,20.0,12.875,16
2018,Proveedor 386,P5070,33.6,20.0,13.6,5
2018,Proveedor 386,P5072,38.5,20.0,18.5,8
2018,Proveedor 386,P5082,44.2,20.0,24.2,5
2018,Proveedor 386,P5083,31.0625,20.0,11.0625,16
2018,Proveedor 386,P5089,34.5,20.0,14.5,2
2018,Proveedor 386,P5092,31.68421052631579,20.0,11.68421052631579,19
2018,Proveedor 386,P5101,34.0,20.0,14.0,8
2018,Proveedor 386,P5103,31.75,20.0,11.75,4
2018,Proveedor 386,P5104,33.0,20.0,13.0,4
2018,Proveedor 386,P5117,36.63636363636363,20.0,16.636363636363637,11
2018,Proveedor 386,P5119,29.333333333333332,20.0,9.333333333333334,9
2018,Proveedor 386,P5130,43.0,20.0,23.0,4
2018,Proveedor 386,P5131,30.125,20.0,10.125,8
2018,Proveedor 386,P5132,43.42857142857143,20.0,23.428571428571427,7
2018,Proveedor 386,P5133,27.4,20.0,7.4,20
2018,Proveedor 386,P5138,32.57142857142857,20.0,12.571428571428571,7
2018,Proveedor 386,P5145,31.0,20.0,11.0,2
2018,Proveedor 386,P5152,47.0,20.0,27.0,1
2018,Proveedor 386,P5154,33.857142857142854,20.0,13.857142857142858,14
2018,Proveedor 386,P5158,33.0,20.0,13.0,12
2018,Proveedor 386,P5162,34.888888888888886,20.0,14.88888888888889,9
2018,Proveedor 386,P5169,34.3,20.0,14.3,10
2018,Proveedor 386,P5177,36.333333333333336,20.0,16.333333333333332,9
2018,Proveedor 386,P5179,30.77777777777778,20.0,10.777777777777779,9
2018,Proveedor 386,P5180,32.111111111111114,20.0,12.11111111111111,9
2018,Proveedor 386,P5181,33.666666666666664,20.0,13.666666666666666,9
2018,Proveedor 386,P5187,44.666666666666664,20.0,24.666666666666668,6
2018,Proveedor 386,P5192,56.0,20.0,36.0,1
2018,Proveedor 386,P5208,28.294117647058822,20.0,8.294117647058824,17
2018,Proveedor 386,P5220,33.666666666666664,20.0,13.666666666666666,15
2018,Proveedor 386,P5234,39.666666666666664,20.0,19.666666666666668,6
2018,Proveedor 386,P5241,35.5,20.0,15.5,10
2018,Proveedor 386,P5247,33.6,20.0,13.6,10
2018,Proveedor 386,P5350,35.25,20.0,15.25,4
2018,Proveedor 386,P5399,34.5,20.0,14.5,4
2018,Proveedor 386,P5400,29.285714285714285,20.0,9.285714285714286,7
2018,Proveedor 386,P5414,17.428571428571427,20.0,-2.5714285714285716,7
2018,Proveedor 386,P5416,15.4,20.0,-4.6,5
2018,Proveedor 386,P5419,25.666666666666668,20.0,5.666666666666667,9
2018,Proveedor 386,P5432,21.666666666666668,20.0,1.6666666666666667,3
2018,Proveedor 386,P5437,17.0,20.0,-3.0,5
2018,Proveedor 386,P5440,13.8,20.0,-6.2,5
2018,Proveedor 386,P5446,35.25,20.0,15.25,4
2018,Proveedor 386,P5447,45.0,20.0,25.0,2
2018,Proveedor 386,P5448,15.666666666666666,20.0,-4.333333333333333,3
2018,Proveedor 386,P5454,32.8,20.0,12.8,5
2018,Proveedor 386,P6120,34.375,20.0,14.375,8
2018,Proveedor 386,P6134,29.25,20.0,9.25,4
2018,Proveedor 386,P6137,36.4,20.0,16.4,10
2018,Proveedor 386,P6252,47.0,20.0,27.0,1
2018,Proveedor 386,P6386,45.0,20.0,25.0,2
2018,Proveedor 386,P6462,46.0,20.0,26.0,1
2018,Proveedor 386,P6496,45.0,20.0,25.0,1
2018,Proveedor 386,P7003,34.90909090909091,20.0,14.909090909090908,11
2018,Proveedor 386,P7007,27.333333333333332,20.0,7.333333333333333,9
2018,Proveedor 386,P7009,43.6,20.0,23.6,5
2018,Proveedor 386,P9903E,39.0,20.0,19.0,6
2018,Proveedor 401,MP028181,23.0,10.0,13.0,1
2018,Proveedor 408,MP03516,39.0,45.0,-6.0,1
2018,Proveedor 425,MP02960,32.0,10.0,22.0,1
2018,Proveedor 447,MP07111,47.0,45.0,2.0,1
2018,Proveedor 453,P5116,40.0,10.0,30.0,1
2018,Proveedor 453,P5234,31.0,10.0,21.0,1
2018,Proveedor 453,P9000E,25.333333333333332,10.0,15.333333333333334,15
2018,Proveedor 479,DEP024201,38.0,45.0,-7.0,1
2018,Proveedor 479,MP021203K,38.0,45.0,-7.0,1
2018,Proveedor 479,MP021204K,55.0,45.0,10.0,1
2018,Proveedor 479,MP021206K,55.0,45.0,10.0,1
2018,Proveedor 479,MP021210K,55.0,45.0,10.0,1
2018,Proveedor 479,MP021213K,55.0,45.0,10.0,1
2018,Proveedor 479,MP02508,19.0,45.0,-26.0,1
2018,Proveedor 479,MP025102,39.0,45.0,-6.0,1
2018,Proveedor 479,MP025106,13.0,45.0,-32.0,1
2018,Proveedor 479,MP025121,37.0,45.0,-8.0,1
2018,Proveedor 479,MP025122,50.0,45.0,5.0,2
2018,Proveedor 479,MP025125,35.666666666666664,45.0,-9.333333333333334,3
2018,Proveedor 479,MP025126,49.0,45.0,4.0,1
2018,Proveedor 479,MP025127,39.0,45.0,-6.0,1
2018,Proveedor 479,MP025128,23.333333333333332,45.0,-21.666666666666668,3
2018,Proveedor 479,MP025129,33.333333333333336,45.0,-11.666666666666666,3
2018,Proveedor 479,MP025134,25.0,45.0,-20.0,2
2018,Proveedor 479,MP025136,38.0,45.0,-7.0,1
2018,Proveedor 479,MP025138,29.0,45.0,-16.0,2
2018,Proveedor 479,MP025140,37.0,45.0,-8.0,1
2018,Proveedor 479,MP02519,27.555555555555557,45.0,-17.444444444444443,9
2018,Proveedor 479,MP02520,34.0,45.0,-11.0,1
2018,Proveedor 479,MP025222,38.0,45.0,-7.0,1
2018,Proveedor 479,MP025223,36.0,45.0,-9.0,3
2018,Proveedor 479,MP025224,25.5,45.0,-19.5,2
2018,Proveedor 479,MP025228,29.8,45.0,-15.2,5
2018,Proveedor 479,MP025234,26.0,45.0,-19.0,4
2018,Proveedor 479,MP02524,41.0,45.0,-4.0,1
2018,Proveedor 479,MP025240,42.75,45.0,-2.25,4
2018,Proveedor 479,MP025250,32.666666666666664,45.0,-12.333333333333334,3
2018,Proveedor 479,MP025253,18.5,45.0,-26.5,2
2018,Proveedor 479,MP025255,39.0,45.0,-6.0,1
2018,Proveedor 479,MP025256,31.0,45.0,-14.0,1
2018,Proveedor 479,MP02526,28.5,45.0,-16.5,2
2018,Proveedor 479,MP025264,36.0,45.0,-9.0,1
2018,Proveedor 479,MP025267,34.666666666666664,45.0,-10.333333333333334,3
2018,Proveedor 479,MP02527,34.0,45.0,-11.0,1
2018,Proveedor 479,MP025270,32.5,45.0,-12.5,2
2018,Proveedor 479,MP025278,31.25,45.0,-13.75,4
2018,Proveedor 479,MP025282,42.0,45.0,-3.0,2
2018,Proveedor 479,MP025283,31.5,45.0,-13.5,4
2018,Proveedor 479,MP025292,34.0,45.0,-11.0,1
2018,Proveedor 479,MP025295,19.0,45.0,-26.0,1
2018,Proveedor 479,MP025296,34.0,45.0,-11.0,1
2018,Proveedor 479,MP025297,35.0,45.0,-10.0,2
2018,Proveedor 479,MP025298,53.0,45.0,8.0,1
2018,Proveedor 479,MP025300,40.0,45.0,-5.0,2
2018,Proveedor 479,MP025301,24.0,45.0,-21.0,2
2018,Proveedor 479,MP025302,34.0,45.0,-11.0,2
2018,Proveedor 479,MP025303,19.0,45.0,-26.0,1
2018,Proveedor 479,MP025304,28.0,45.0,-17.0,3
2018,Proveedor 479,MP025308,38.5,45.0,-6.5,2
2018,Proveedor 479,MP025309,37.0,45.0,-8.0,4
2018,Proveedor 479,MP025312,7.0,45.0,-38.0,1
2018,Proveedor 479,MP025317,27.5,45.0,-17.5,2
2018,Proveedor 479,MP025318,40.0,45.0,-5.0,2
2018,Proveedor 479,MP02532,27.625,45.0,-17.375,8
2018,Proveedor 479,MP025321,27.666666666666668,45.0,-17.333333333333332,3
2018,Proveedor 479,MP025322,32.25,45.0,-12.75,4
2018,Proveedor 479,MP025323,34.0,45.0,-11.0,3
2018,Proveedor 479,MP025324,24.0,45.0,-21.0,1
2018,Proveedor 479,MP025328,12.0,45.0,-33.0,1
2018,Proveedor 479,MP025331,29.0,45.0,-16.0,3
2018,Proveedor 479,MP025336,34.0,45.0,-11.0,1
2018,Proveedor 479,MP025337,39.4,45.0,-5.6,5
2018,Proveedor 479,MP025338,30.333333333333332,45.0,-14.666666666666666,6
2018,Proveedor 479,MP025349,39.0,45.0,-6.0,2
2018,Proveedor 479,MP025354,18.25,45.0,-26.75,4
2018,Proveedor 479,MP025355,36.0,45.0,-9.0,1
2018,Proveedor 479,MP025356,41.0,45.0,-4.0,1
2018,Proveedor 479,MP025357,32.5,45.0,-12.5,4
2018,Proveedor 479,MP025359,29.666666666666668,45.0,-15.333333333333334,3
2018,Proveedor 479,MP02536,41.0,45.0,-4.0,1
2018,Proveedor 479,MP025362,32.5,45.0,-12.5,2
2018,Proveedor 479,MP025363,28.666666666666668,45.0,-16.333333333333332,3
2018,Proveedor 479,MP025364,34.0,45.0,-11.0,2
2018,Proveedor 479,MP025367,13.0,45.0,-32.0,1
2018,Proveedor 479,MP025368,12.0,45.0,-33.0,1
2018,Proveedor 479,MP025369,39.0,45.0,-6.0,1
2018,Proveedor 479,MP025374,31.666666666666668,45.0,-13.333333333333334,3
2018,Proveedor 479,MP025376,21.0,45.0,-24.0,3
2018,Proveedor 479,MP025384,42.0,45.0,-3.0,5
2018,Proveedor 479,MP025392,28.5,45.0,-16.5,4
2018,Proveedor 479,MP025395,35.75,45.0,-9.25,4
2018,Proveedor 479,MP025407,21.666666666666668,45.0,-23.333333333333332,3
2018,Proveedor 479,MP025410,34.0,45.0,-11.0,1
2018,Proveedor 479,MP025412,21.0,45.0,-24.0,2
2018,Proveedor 479,MP025417,31.0,45.0,-14.0,4
2018,Proveedor 479,MP025418,46.0,45.0,1.0,2
2018,Proveedor 479,MP02542,39.0,45.0,-6.0,1
2018,Proveedor 479,MP025420,7.0,45.0,-38.0,1
2018,Proveedor 479,MP025422,47.0,45.0,2.0,3
2018,Proveedor 479,MP025424,51.0,45.0,6.0,1
2018,Proveedor 479,MP025425,39.0,45.0,-6.0,1
2018,Proveedor 479,MP025426,30.0,45.0,-15.0,5
2018,Proveedor 479,MP025431,28.0,45.0,-17.0,3
2018,Proveedor 479,MP025432,31.0,45.0,-14.0,1
2018,Proveedor 479,MP025437,46.0,45.0,1.0,2
2018,Proveedor 479,MP025439,37.0,45.0,-8.0,1
2018,Proveedor 479,MP025440,34.0,45.0,-11.0,4
2018,Proveedor 479,MP025441,38.0,45.0,-7.0,1
2018,Proveedor 479,MP02545,39.0,45.0,-6.0,1
2018,Proveedor 479,MP025453,25.0,45.0,-20.0,2
2018,Proveedor 479,MP025454,27.0,45.0,-18.0,2
2018,Proveedor 479,MP025456,28.75,45.0,-16.25,4
2018,Proveedor 479,MP025460,18.666666666666668,45.0,-26.333333333333332,3
2018,Proveedor 479,MP025464,39.0,45.0,-6.0,1
2018,Proveedor 479,MP02547,19.0,45.0,-26.0,1
2018,Proveedor 479,MP025479,37.5,45.0,-7.5,2
2018,Proveedor 479,MP025485,36.0,45.0,-9.0,2
2018,Proveedor 479,MP025486,41.0,45.0,-4.0,3
2018,Proveedor 479,MP025487,35.72727272727273,45.0,-9.272727272727273,11
2018,Proveedor 479,MP025489,31.25,45.0,-13.75,4
2018,Proveedor 479,MP025490,34.0,45.0,-11.0,1
2018,Proveedor 479,MP025491,31.5,45.0,-13.5,2
2018,Proveedor 479,MP025494,37.4,45.0,-7.6,5
2018,Proveedor 479,MP025495,23.0,45.0,-22.0,2
2018,Proveedor 479,MP025497,41.0,45.0,-4.0,3
2018,Proveedor 479,MP025501,37.0,45.0,-8.0,1
2018,Proveedor 479,MP02551,34.0,45.0,-11.0,1
2018,Proveedor 479,MP025510,34.0,45.0,-11.0,1
2018,Proveedor 479,MP025519,36.333333333333336,45.0,-8.666666666666666,3
2018,Proveedor 479,MP025530,38.0,45.0,-7.0,1
2018,Proveedor 479,MP025532,13.0,45.0,-32.0,2
2018,Proveedor 479,MP025533,44.5,45.0,-0.5,2
2018,Proveedor 479,MP025534,36.5,45.0,-8.5,4
2018,Proveedor 479,MP025536,41.25,45.0,-3.75,4
2018,Proveedor 479,MP025537,26.5,45.0,-18.5,2
2018,Proveedor 479,MP025538,36.0,45.0,-9.0,2
2018,Proveedor 479,MP025540,38.0,45.0,-7.0,1
2018,Proveedor 479,MP025541,35.833333333333336,45.0,-9.166666666666666,6
2018,Proveedor 479,MP025543,31.4,45.0,-13.6,5
2018,Proveedor 479,MP025544,12.0,45.0,-33.0,1
2018,Proveedor 479,MP025546,32.5,45.0,-12.5,2
2018,Proveedor 479,MP025547,40.8,45.0,-4.2,5
2018,Proveedor 479,MP025548,32.333333333333336,45.0,-12.666666666666666,3
2018,Proveedor 479,MP025549,36.0,45.0,-9.0,2
2018,Proveedor 479,MP025550,33.0,45.0,-12.0,3
2018,Proveedor 479,MP025551,39.0,45.0,-6.0,1
2018,Proveedor 479,MP025552,50.0,45.0,5.0,2
2018,Proveedor 479,MP025553,36.0,45.0,-9.0,1
2018,Proveedor 479,MP025558,32.333333333333336,45.0,-12.666666666666666,3
2018,Proveedor 479,MP025560,19.0,45.0,-26.0,1
2018,Proveedor 479,MP025561,31.5,45.0,-13.5,2
2018,Proveedor 479,MP025562,22.0,45.0,-23.0,2
2018,Proveedor 479,MP025563,26.5,45.0,-18.5,2
2018,Proveedor 479,MP025565,38.0,45.0,-7.0,1
2018,Proveedor 479,MP025567,39.0,45.0,-6.0,1
2018,Proveedor 479,MP025572,39.0,45.0,-6.0,1
2018,Proveedor 479,MP025584,7.0,45.0,-38.0,1
2018,Proveedor 479,MP025587,12.0,45.0,-33.0,1
2018,Proveedor 479,MP02559,33.0,45.0,-12.0,3
2018,Proveedor 479,MP025591,29.0,45.0,-16.0,1
2018,Proveedor 479,MP025595,29.0,45.0,-16.0,1
2018,Proveedor 479,MP025597,30.0,45.0,-15.0,3
2018,Proveedor 479,MP025598,34.0,45.0,-11.0,1
2018,Proveedor 479,MP025600,44.5,45.0,-0.5,2
2018,Proveedor 479,MP025614,39.0,45.0,-6.0,1
2018,Proveedor 479,MP025622,39.0,45.0,-6.0,1
2018,Proveedor 479,MP025625,38.0,45.0,-7.0,1
2018,Proveedor 479,MP025627,28.0,45.0,-17.0,3
2018,Proveedor 479,MP025628,37.0,45.0,-8.0,3
2018,Proveedor 479,MP025630,39.0,45.0,-6.0,1
2018,Proveedor 479,MP025632,34.0,45.0,-11.0,1
2018,Proveedor 479,MP025640,25.5,45.0,-19.5,2
2018,Proveedor 479,MP025647,51.0,45.0,6.0,1
2018,Proveedor 479,MP025649,13.0,45.0,-32.0,1
2018,Proveedor 479,MP025657,31.0,45.0,-14.0,1
2018,Proveedor 479,MP025667,41.0,45.0,-4.0,1
2018,Proveedor 479,MP025672,38.0,45.0,-7.0,1
2018,Proveedor 479,MP025681,29.0,45.0,-16.0,3
2018,Proveedor 479,MP025684,12.0,45.0,-33.0,1
2018,Proveedor 479,MP025690,29.0,45.0,-16.0,1
2018,Proveedor 479,MP025691,19.0,45.0,-26.0,1
2018,Proveedor 479,MP025693,26.0,45.0,-19.0,2
2018,Proveedor 479,MP025704,30.0,45.0,-15.0,3
2018,Proveedor 479,MP025720,34.0,45.0,-11.0,1
2018,Proveedor 479,MP025727,34.0,45.0,-11.0,1
2018,Proveedor 479,MP025728,38.0,45.0,-7.0,1
2018,Proveedor 479,MP025731,38.0,45.0,-7.0,1
2018,Proveedor 479,MP025736,12.0,45.0,-33.0,1
2018,Proveedor 479,MP025742,39.0,45.0,-6.0,1
2018,Proveedor 479,MP025747,38.0,45.0,-7.0,1
2018,Proveedor 479,MP025749,38.0,45.0,-7.0,1
2018,Proveedor 479,MP025752,38.0,45.0,-7.0,1
2018,Proveedor 479,MP025753,38.0,45.0,-7.0,1
2018,Proveedor 479,MP025754,38.0,45.0,-7.0,1
2018,Proveedor 479,MP025755,38.0,45.0,-7.0,1
2018,Proveedor 479,MP025757,37.0,45.0,-8.0,1
2018,Proveedor 479,MP025759,49.0,45.0,4.0,1
2018,Proveedor 479,MP025760,49.0,45.0,4.0,1
2018,Proveedor 479,MP025761,37.0,45.0,-8.0,1
2018,Proveedor 479,MP025763,37.0,45.0,-8.0,1
2018,Proveedor 479,MP025770,38.0,45.0,-7.0,1
2018,Proveedor 479,MP02578,34.5,45.0,-10.5,4
2018,Proveedor 479,MP02593,40.166666666666664,45.0,-4.833333333333333,6
2018,Proveedor 479,MP02594,36.5,45.0,-8.5,4
2018,Proveedor 479,MP02595,28.8,45.0,-16.2,5
2018,Proveedor 479,MP026111K,46.5,45.0,1.5,2
2018,Proveedor 479,MP026113K,55.0,45.0,10.0,1
2018,Proveedor 479,MP028230K,46.5,45.0,1.5,2
2018,Proveedor 479,MP028231K,55.0,45.0,10.0,1
2018,Proveedor 479,MP028232K,46.5,45.0,1.5,2
2018,Proveedor 479,MP028233K,49.333333333333336,45.0,4.333333333333333,3
2018,Proveedor 479,MP028236K,38.0,45.0,-7.0,1
2018,Proveedor 479,MP028237K,46.5,45.0,1.5,2
2018,Proveedor 479,MP028238K,46.5,45.0,1.5,2
2018,Proveedor 479,MP028244K,55.0,45.0,10.0,1
2018,Proveedor 479,MP029178,8.0,45.0,-37.0,1
2018,Proveedor 479,MP07001,40.0,45.0,-5.0,2
2018,Proveedor 479,MP07002,31.166666666666668,45.0,-13.833333333333334,6
2018,Proveedor 479,MP07003,39.0,45.0,-6.0,2
2018,Proveedor 479,MP07010,24.0,45.0,-21.0,1
2018,Proveedor 479,MP07012,45.0,45.0,0.0,2
2018,Proveedor 479,MP07013,39.0,45.0,-6.0,2
2018,Proveedor 479,MP07014,23.5,45.0,-21.5,2
2018,Proveedor 479,MP07015,29.6,45.0,-15.4,5
2018,Proveedor 479,MP07016,29.75,45.0,-15.25,4
2018,Proveedor 479,MP07017,30.666666666666668,45.0,-14.333333333333334,3
2018,Proveedor 479,MP07018,34.0,45.0,-11.0,2
2018,Proveedor 479,MP07019,26.666666666666668,45.0,-18.333333333333332,3
2018,Proveedor 479,MP07021,39.333333333333336,45.0,-5.666666666666667,3
2018,Proveedor 479,MP07024,12.0,45.0,-33.0,1
2018,Proveedor 479,MP07027,29.714285714285715,45.0,-15.285714285714286,7
2018,Proveedor 479,MP07030,38.0,45.0,-7.0,1
2018,Proveedor 479,MP07032,35.0,45.0,-10.0,2
2018,Proveedor 479,MP07033,38.5,45.0,-6.5,2
2018,Proveedor 479,MP07034,25.0,45.0,-20.0,2
2018,Proveedor 479,MP07035,26.0,45.0,-19.0,3
2018,Proveedor 479,MP07037,29.0,45.0,-16.0,2
2018,Proveedor 479,MP07038,39.0,45.0,-6.0,1
2018,Proveedor 479,MP07039,33.666666666666664,45.0,-11.333333333333334,6
2018,Proveedor 479,MP07040,35.0,45.0,-10.0,6
2018,Proveedor 479,MP07041,24.2,45.0,-20.8,5
2018,Proveedor 479,MP07042,31.5,45.0,-13.5,2
2018,Proveedor 479,MP07045,24.0,45.0,-21.0,1
2018,Proveedor 479,MP07046,39.0,45.0,-6.0,1
2018,Proveedor 479,MP07051,19.0,45.0,-26.0,1
2018,Proveedor 479,MP07052,39.0,45.0,-6.0,1
2018,Proveedor 479,MP07053,35.0,45.0,-10.0,2
2018,Proveedor 479,MP07054,36.0,45.0,-9.0,3
2018,Proveedor 479,MP07057,45.0,45.0,0.0,2
2018,Proveedor 479,MP07058,8.0,45.0,-37.0,1
2018,Proveedor 479,MP07063,29.0,45.0,-16.0,1
2018,Proveedor 479,MP07064,29.0,45.0,-16.0,1
2018,Proveedor 479,MP07068,35.333333333333336,45.0,-9.666666666666666,3
2018,Proveedor 479,MP07070,36.0,45.0,-9.0,5
2018,Proveedor 479,MP07071,26.666666666666668,45.0,-18.333333333333332,3
2018,Proveedor 479,MP07075,39.0,45.0,-6.0,1
2018,Proveedor 479,MP07076,51.0,45.0,6.0,1
2018,Proveedor 479,MP07078,24.0,45.0,-21.0,1
2018,Proveedor 479,MP07084,41.0,45.0,-4.0,1
2018,Proveedor 479,MP07086,32.833333333333336,45.0,-12.166666666666666,6
2018,Proveedor 479,MP07088,30.666666666666668,45.0,-14.333333333333334,3
2018,Proveedor 479,MP07089,23.25,45.0,-21.75,4
2018,Proveedor 479,MP07096,19.0,45.0,-26.0,1
2018,Proveedor 479,MP07097,38.333333333333336,45.0,-6.666666666666667,3
2018,Proveedor 479,MP07100,37.5,45.0,-7.5,2
2018,Proveedor 479,MP07101,38.0,45.0,-7.0,3
2018,Proveedor 479,MP07104,33.5,45.0,-11.5,2
2018,Proveedor 479,MP07105,44.0,45.0,-1.0,2
2018,Proveedor 479,MP07107,25.333333333333332,45.0,-19.666666666666668,3
2018,Proveedor 479,MP07108,12.0,45.0,-33.0,1
2018,Proveedor 479,MP07112,39.0,45.0,-6.0,1
2018,Proveedor 479,MP07115,32.75,45.0,-12.25,4
2018,Proveedor 479,MP07116,28.8,45.0,-16.2,5
2018,Proveedor 479,MP07123,30.5,45.0,-14.5,2
2018,Proveedor 479,MP07124,30.666666666666668,45.0,-14.333333333333334,3
2018,Proveedor 479,MP07125,30.666666666666668,45.0,-14.333333333333334,3
2018,Proveedor 479,MP07126,38.0,45.0,-7.0,1
2018,Proveedor 479,MP07127,37.0,45.0,-8.0,1
2018,Proveedor 479,MP07133,41.0,45.0,-4.0,3
2018,Proveedor 479,MP07136,23.666666666666668,45.0,-21.333333333333332,3
2018,Proveedor 479,MP07137,37.0,45.0,-8.0,2
2018,Proveedor 479,MP07138,30.666666666666668,45.0,-14.333333333333334,3
2018,Proveedor 479,MP07140,29.0,45.0,-16.0,1
2018,Proveedor 479,MP07141,19.0,45.0,-26.0,2
2018,Proveedor 479,MP07144,21.666666666666668,45.0,-23.333333333333332,3
2018,Proveedor 479,MP07146,38.666666666666664,45.0,-6.333333333333333,3
2018,Proveedor 479,MP07147,33.333333333333336,45.0,-11.666666666666666,3
2018,Proveedor 479,MP07148,27.571428571428573,45.0,-17.428571428571427,7
2018,Proveedor 479,MP07149,35.0,45.0,-10.0,4
2018,Proveedor 479,MP07161,31.583333333333332,45.0,-13.416666666666666,12
2018,Proveedor 479,MP07162,41.0,45.0,-4.0,2
2018,Proveedor 479,MP07163,38.0,45.0,-7.0,1
2018,Proveedor 479,MP07167,18.0,45.0,-27.0,2
2018,Proveedor 479,MP07168,53.0,45.0,8.0,1
2018,Proveedor 479,MP07176,35.25,45.0,-9.75,4
2018,Proveedor 479,MP07177,34.0,45.0,-11.0,5
2018,Proveedor 479,MP07178,12.0,45.0,-33.0,1
2018,Proveedor 479,MP07179,12.0,45.0,-33.0,1
2018,Proveedor 479,MP07180,39.0,45.0,-6.0,1
2018,Proveedor 479,MP07181,39.0,45.0,-6.0,1
2018,Proveedor 479,MP07183,39.0,45.0,-6.0,2
2018,Proveedor 479,MP07184,42.333333333333336,45.0,-2.6666666666666665,3
2018,Proveedor 479,MP07195,36.0,45.0,-9.0,2
2018,Proveedor 479,MP07197,38.0,45.0,-7.0,1
2018,Proveedor 479,MP07201,38.0,45.0,-7.0,1
2018,Proveedor 479,MP07207,24.0,45.0,-21.0,1
2018,Proveedor 479,MP07208,21.5,45.0,-23.5,2
